STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
691,2014-10-17,Chamise,None,55.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2014-10-30,Chamise,None,55.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2014-11-13,Chamise,None,57.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2014-12-11,Chamise,None,65.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2014-12-24,Chamise,None,69.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-01-09,Chamise,None,74.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-01-22,Chamise,None,102.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-02-05,Chamise,None,94.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-03-19,Chamise,None,112.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-04-02,Chamise,None,105.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-04-16,Chamise,None,88.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-04-30,Chamise,None,81.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-05-14,Chamise,None,77.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-05-28,Chamise,None,70.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-06-11,Chamise,None,76.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-06-25,Chamise,None,66.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-07-09,Chamise,None,63.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-07-23,Chamise,None,61.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-08-06,Chamise,None,60.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-08-20,Chamise,None,61.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-09-03,Chamise,None,58.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-09-17,Chamise,None,57.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-10-01,Chamise,None,57.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-10-30,Chamise,None,65.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-11-19,Chamise,None,61.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-12-04,Chamise,None,59.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2015-12-24,Chamise,None,57.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-01-15,Chamise,None,70.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-01-29,Chamise,None,75.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-02-12,Chamise,None,99.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-02-26,Chamise,None,115.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-03-11,Chamise,None,110.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-03-25,Chamise,None,114.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-04-08,Chamise,None,116.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-04-22,Chamise,None,100.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-05-11,Chamise,None,78.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-05-26,Chamise,None,74.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-06-10,Chamise,None,73.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-07-22,Chamise,None,56.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-08-09,Chamise,None,56.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-08-23,Chamise,None,55.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-09-07,Chamise,None,58.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-09-16,Chamise,None,55.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-09-30,Chamise,None,55.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-10-14,Chamise,None,59.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-11-10,Chamise,None,57.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-12-01,Chamise,None,70.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2016-12-23,Chamise,None,73.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-01-19,Chamise,None,102.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-02-03,Chamise,None,103.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-02-17,Chamise,None,138.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-03-03,Chamise,None,139.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-03-16,Chamise,None,129.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-03-31,Chamise,None,130.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-04-14,Chamise,None,118.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-04-26,Chamise,None,98.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-04-27,Chamise,None,98.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-05-11,Chamise,None,87.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-05-12,Chamise,None,87.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-06-02,Chamise,None,85.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-06-15,Chamise,None,79.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-06-30,Chamise,None,78.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-07-13,Chamise,None,75.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-08-03,Chamise,None,72.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-08-17,Chamise,None,69.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-09-07,Chamise,None,64.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-09-21,Chamise,None,64.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-11-16,Chamise,None,59.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-11-30,Chamise,None,62.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-12-15,Chamise,None,62.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2017-12-28,Chamise,None,62.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-01-19,Chamise,None,68.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-01-31,Chamise,None,75.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-02-16,Chamise,None,79.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-03-21,Chamise,None,92.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-03-22,Chamise,None,92.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-04-16,Chamise,None,147.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-04-29,Chamise,None,146.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-05-23,Chamise,None,104.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-06-16,Chamise,None,83.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-06-29,Chamise,None,75.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-07-13,Chamise,None,72.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-07-24,Chamise,None,66.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-07-27,Chamise,None,66.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-08-10,Chamise,None,65.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-08-24,Chamise,None,62.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-09-14,Chamise,None,62.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-09-28,Chamise,None,59.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-10-12,Chamise,None,58.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-10-26,Chamise,None,62.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-11-13,Chamise,None,63.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2018-12-14,Chamise,None,71.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-01-29,Chamise,None,104.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-03-15,Chamise,None,150.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-03-29,Chamise,None,128.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-04-12,Chamise,None,121.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-04-26,Chamise,None,96.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-05-15,Chamise,None,99.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-05-31,Chamise,None,86.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-06-13,Chamise,None,88.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-06-28,Chamise,None,89.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-07-12,Chamise,None,87.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-07-26,Chamise,None,85.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-08-08,Chamise,None,73.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-08-22,Chamise,None,75.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-09-06,Chamise,None,68.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-09-20,Chamise,None,67.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-10-04,Chamise,None,65.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-10-18,Chamise,None,64.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-11-01,Chamise,None,66.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-11-15,Chamise,None,62.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-12-03,Chamise,None,64.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2019-12-20,Chamise,None,72.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-01-15,Chamise,None,81.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-01-30,Chamise,None,91.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-02-14,Chamise,None,109.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-02-27,Chamise,None,150.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-03-30,Chamise,None,120.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-04-15,Chamise,None,126.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-04-30,Chamise,None,129.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-05-15,Chamise,None,130.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-05-31,Chamise,None,111.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-06-15,Chamise,None,99.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-06-30,Chamise,None,83.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-07-15,Chamise,None,83.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-07-31,Chamise,None,71.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-08-15,Chamise,None,70.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-08-30,Chamise,None,67.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-09-15,Chamise,None,65.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-09-30,Chamise,None,65.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-10-15,Chamise,None,61.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2020-10-30,Chamise,None,60.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-02-15,Chamise,None,73.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-03-31,Chamise,None,73.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-04-16,Chamise,None,114.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-05-14,Chamise,None,88.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-05-27,Chamise,None,85.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-06-14,Chamise,None,73.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-06-30,Chamise,None,81.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-07-15,Chamise,None,70.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-07-30,Chamise,None,67.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-08-15,Chamise,None,64.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-08-30,Chamise,None,57.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-09-16,Chamise,None,62.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-09-30,Chamise,None,61.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-10-15,Chamise,None,60.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-11-02,Chamise,None,62.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-11-18,Chamise,None,74.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2021-12-23,Chamise,None,76.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2022-01-13,Chamise,None,103.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2022-02-01,Chamise,None,199.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2022-03-01,Chamise,None,156.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2022-03-17,Chamise,None,134.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2022-03-31,Chamise,None,117.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2022-04-20,Chamise,None,100.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2022-05-12,Chamise,None,83.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2022-06-23,Chamise,None,71.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2022-07-15,Chamise,None,70.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
691,2024-06-24,Chamise,None,85.0,"Laurel Canyon, Mt. Olympus",SOCC,LA County,34.124722222222225,-118.36888888888888,1305.0
